Id,ProductId,UserId,Text
113,B0037LW78C,A2F65U0UDY7TAW,"This green tea has a beautiful golden color, the taste is bright and fresh"
113,B0037LW78C,A2F65U0UDY7TAW,I recommend adding a tiny amount of Y
113,B0037LW78C,A2F65U0UDY7TAW,S
113,B0037LW78C,A2F65U0UDY7TAW,Organic Bee Farms RAW HONEY to the tea to add sweetness and health benefits too
113,B0037LW78C,A2F65U0UDY7TAW,I also give myself a treat once in a while by having a much more expense tea (Tribute Xi Hu Long Jing) but this fantastic tea is not practical for me to drink as my every day tea (although I would if I could afford it)
113,B0037LW78C,A2F65U0UDY7TAW,Cons:  On my latest shipment the package shown on the Amazon page is different than the one shipped
113,B0037LW78C,A2F65U0UDY7TAW,"The one shipped displays ""NATURALLY HIGH IN POLYPHENOL CATECHINS"" (a key contributive element to the possible health effects of tea), whereas the Amazon package displays ""CAFFENE FREE"""
113,B0037LW78C,A2F65U0UDY7TAW,So I am not sure if this green tea is Caffene free or not
113,B0037LW78C,A2F65U0UDY7TAW,The other con is that sometimes the tea bag rips open when I unwrap the string from around the tea bag
113,B0037LW78C,A2F65U0UDY7TAW,So if the string seems stuck to the tea bag I put the bag in the hot water to unstick it
114,B0037LW78C,AWNANZ5VUO7IB,this has to be one of the best teas I have ever tasted
114,B0037LW78C,AWNANZ5VUO7IB,"it's clean, bright, fresh"
114,B0037LW78C,AWNANZ5VUO7IB,great delivery
114,B0037LW78C,AWNANZ5VUO7IB,again quality
114,B0037LW78C,AWNANZ5VUO7IB,just try it
115,B0037LW78C,A1Q4PJXI5HS5WT,"I love, love this green tea"
115,B0037LW78C,A1Q4PJXI5HS5WT,It is very hard to find in our area and some places on the internet charge a big price and I usually don't get as many boxes as I did with this merchant
115,B0037LW78C,A1Q4PJXI5HS5WT,I will definitely order from this seller again
115,B0037LW78C,A1Q4PJXI5HS5WT,Thanks
115,B0037LW78C,A1Q4PJXI5HS5WT,I depend on my green tea fix everyday
116,B0037LW78C,A2IX1B76ONTXEL,I love this tea
116,B0037LW78C,A2IX1B76ONTXEL,It helps curb my eating during the day
116,B0037LW78C,A2IX1B76ONTXEL,My Mom and I have given it all friends to try
117,B0026Y3YBK,A3P60QLFDDCHOY,I'm Italian and I lived in Italy for years
117,B0026Y3YBK,A3P60QLFDDCHOY,I used to buy these cookies for my everyday breakfast with an Italian espresso
117,B0026Y3YBK,A3P60QLFDDCHOY,"I couldn't find them anywhere here in the Bay area, so it's great to have them again"
118,B0026Y3YBK,A38BUM0OXH38VK,In the 1980s I spent several summers in Italy
118,B0026Y3YBK,A38BUM0OXH38VK,This biscotti is often given as a breakfast food or mid-day snack
118,B0026Y3YBK,A38BUM0OXH38VK,They are simple and delicious and were not sold in the US back then
118,B0026Y3YBK,A38BUM0OXH38VK,They are so good that I brought back two bags from a recent trip to Italy
118,B0026Y3YBK,A38BUM0OXH38VK,It is great to see that they may now be found on Amazon
118,B0026Y3YBK,A38BUM0OXH38VK,"Note: it is great to open a bag, smell the contents, pour a glass of milk, then dip the Macines in the milk"
118,B0026Y3YBK,A38BUM0OXH38VK,Great routine and treat for kids
119,B003SE19UK,AD1WWGMEQ8FWW,"I had heard a little about this product from the local pet store, then tried a small bag for our 2 cats of about 3 and 6 years respectively"
119,B003SE19UK,AD1WWGMEQ8FWW,"The female, younger one took to it right away, and the older male, who was unfortunately weaned on the junk cat food with all the corn meal and etc"
119,B003SE19UK,AD1WWGMEQ8FWW,"in it, and would usually refuse a diet change, actually liked it too"
119,B003SE19UK,AD1WWGMEQ8FWW,"The older male is overweight and we were trying to switch him to soft food on the doctor's request, but he totally refused it"
119,B003SE19UK,AD1WWGMEQ8FWW,He is a posh cat after all
119,B003SE19UK,AD1WWGMEQ8FWW,"He still consumes too many calories, the fatty, but at least I know he's eating good food"
119,B003SE19UK,AD1WWGMEQ8FWW,"Of course, I know this product seems to cost more than most other feline food on the market, but I just can't see feeding our animals the lousy alternatives that are out there, marketed as being healthy"
119,B003SE19UK,AD1WWGMEQ8FWW,Why do commercials show cats eating a vegetarian diet which is mostly corn meal
119,B003SE19UK,AD1WWGMEQ8FWW,Is that right
119,B003SE19UK,AD1WWGMEQ8FWW,"I'll stay with this for now, but stay tuned"
119,B003SE19UK,AD1WWGMEQ8FWW,I'm updating this review after 9 months of using this cat food for our two cats
119,B003SE19UK,AD1WWGMEQ8FWW,I upgraded the stars from 4 to 5 as it really has been a good food for the two of them
119,B003SE19UK,AD1WWGMEQ8FWW,"Garfield still eats a little too much, but he's just a big cat who doesn't exercise much, let's face it"
119,B003SE19UK,AD1WWGMEQ8FWW,Our female cat will be 4 years old in a couple months and she's so healthy
119,B003SE19UK,AD1WWGMEQ8FWW,"She's tiny, but happy and agile"
119,B003SE19UK,AD1WWGMEQ8FWW,"I tried the chicken version of Holistic Select, but Garfield seemd to miss this sardine version so we went back to this one"
119,B003SE19UK,AD1WWGMEQ8FWW,I've ordered the duck version and will update this once they try it
120,B003SE19UK,A2PM49X61MWZJV,"I started buying this after I noticed my 1 year old cat was already starting to lose his ""spunk"" so I decided it was time to start buying him ""real"" cat food"
120,B003SE19UK,A2PM49X61MWZJV,not the garbage in the super markets
120,B003SE19UK,A2PM49X61MWZJV,"I found this at the pet store out of the other million choices, and I'm sure there are other brands that are just as good but this is the one I went with to try first and it was a great purchase"
120,B003SE19UK,A2PM49X61MWZJV,My cat has been on this for the past 8 months and he's now just has active as he was when he was a kitten and his coat has became sooo soft
120,B003SE19UK,A2PM49X61MWZJV,"Mainly, he loved the taste even more"
120,B003SE19UK,A2PM49X61MWZJV,I highly recommend this brand to all my friends and family for their animals
121,B003SE19UK,A3A52DETIFZNZS,"I have done a lot of research to find the best food for my cat, and this is an excellent food"
121,B003SE19UK,A3A52DETIFZNZS,That is also according to my holistic veterinarian
121,B003SE19UK,A3A52DETIFZNZS,"They put probiotics on the kibble as the last step, which is very important to me"
121,B003SE19UK,A3A52DETIFZNZS,The best thing is that my cat loved it immediately and I had to stop mixing it with the old food because she only would eat Holistic Select
122,B003SE19UK,A3L15C30CBPZOR,This cat food was recommended by my vet because my 13 year old Cleo Cat was having trouble keeping any food down and was loosing weight
122,B003SE19UK,A3L15C30CBPZOR,It stopped her problems
122,B003SE19UK,A3L15C30CBPZOR,She doesn't eat as much as before since she seems to be more satisfied after eating which helps justify the added price
122,B003SE19UK,A3L15C30CBPZOR,It aids in digestion since the
122,B003SE19UK,A3L15C30CBPZOR,ok sorry
122,B003SE19UK,A3L15C30CBPZOR,smells are gone if ya know what I mean
122,B003SE19UK,A3L15C30CBPZOR,Had to add that so anyone experiencing problems with their cats can see there are a lot of benifits from this cat food
123,B003SE19UK,A29SUR9R8ZU54B,I have a 4 year old male cat who has chronic urinary tract infections
123,B003SE19UK,A29SUR9R8ZU54B,I feed him this dry food in combination with wet food (with water added to it) and Uri Ease
123,B003SE19UK,A29SUR9R8ZU54B,The combination seems to keeps his UTI's under control
123,B003SE19UK,A29SUR9R8ZU54B,"If I switch to another type of dry food, his UTI gets worse"
123,B003SE19UK,A29SUR9R8ZU54B,The other cats seem to enjoy this food as well
123,B003SE19UK,A29SUR9R8ZU54B,It's expensive but it seems to be the best solution for me
124,B003SE19UK,A9GRWS6KP8SMA,"Before I was educated about feline nutrition, I allowed my cats to become addicted to dry cat food"
124,B003SE19UK,A9GRWS6KP8SMA,"I always offered both canned and dry, but wish I would have fed them premium quality canned food and limited dry food"
124,B003SE19UK,A9GRWS6KP8SMA,I have two 15 year old cats and two 5 year old cats
124,B003SE19UK,A9GRWS6KP8SMA,The only good quality dry foods they will eat are Wellness and Innova
124,B003SE19UK,A9GRWS6KP8SMA,Innova's manufacturer was recently purchased by Procter&Gamble
124,B003SE19UK,A9GRWS6KP8SMA,I began looking for a replacement
124,B003SE19UK,A9GRWS6KP8SMA,After once again offering several samples (from my local holistic pet store) Holistic Select was the only one (other than the usual Wellness and Innova) they would eat
124,B003SE19UK,A9GRWS6KP8SMA,"For finicky cats, I recommend trying Holistic Select"
124,B003SE19UK,A9GRWS6KP8SMA,It is a good quality food that is very palatable for finicky eaters
125,B003SE19UK,ASOEVZ99YWPVL,"My holistic vet recommended this, along with a few other brands"
125,B003SE19UK,ASOEVZ99YWPVL,"We tried them all, but my cats prefer this (especially the sardine version)"
125,B003SE19UK,ASOEVZ99YWPVL,The best part is their coats are so soft and clean and their eyes are so clea
125,B003SE19UK,ASOEVZ99YWPVL,"AND (and I don't want to be rude, so I'll say this as delicately as I can) their waste is far less odorous than cats who eat the McDonalds junk found in most stores, which is a definite plus for me"
125,B003SE19UK,ASOEVZ99YWPVL,The health benefits are so obvious - I highly recommend Holistic Select
126,B003SE19UK,A1QAJ948PN36II,One of my cats is allergic to fish and beef
126,B003SE19UK,A1QAJ948PN36II,"This formula is one of the few she can eat, and it has much better ingredients than the prescription diets available at the vet"
126,B003SE19UK,A1QAJ948PN36II,"Both of my kitties are very active, have soft shiny fur, and neither are fat"
126,B003SE19UK,A1QAJ948PN36II,"Dry food reduces tartar buildup on teeth, also"
127,B003SE19UK,A1LWFJRITZLYUG,Our cats thrive extremely well on this dry cat food
127,B003SE19UK,A1LWFJRITZLYUG,They definitely have much less hair ball throw ups and their fur is great
127,B003SE19UK,A1LWFJRITZLYUG,They are fit and not over weight
127,B003SE19UK,A1LWFJRITZLYUG,This vendor ships extremely fast
127,B003SE19UK,A1LWFJRITZLYUG,Is one of the top Amazon suppliers in our book
128,B003OB0IB8,A34UG2TNXIL0Y,I've been a fan of Hot & Spicy Maruchan Ramen for a long time
128,B003OB0IB8,A34UG2TNXIL0Y,"If you enjoy spice, and love ramen, you'll love this product"
128,B003OB0IB8,A34UG2TNXIL0Y,Too bad it's way too expensive here on Amazon
128,B003OB0IB8,A34UG2TNXIL0Y,It's only $3
128,B003OB0IB8,A34UG2TNXIL0Y,36 per 12 at my Walmart
129,B003OB0IB8,A3NVZTGPORNPRW,"I've been eating Ramen noodles since I was a little kid, and I've never found a better flavor than Hot & Spicy Chicken"
129,B003OB0IB8,A3NVZTGPORNPRW,"It isn't hot at all to a chilihead like me, but it sure is good"
130,B003OB0IB8,A28D854VMOEHGX,"I LOVE spicy ramen, but for whatever reasons this thing burns my stomach badly and the burning sensation doesn't go away for like 3 hours"
130,B003OB0IB8,A28D854VMOEHGX,Not sure if that is healthy or not
130,B003OB0IB8,A28D854VMOEHGX,and you can buy this at Walmart for $0
130,B003OB0IB8,A28D854VMOEHGX,"28, way cheaper than Amazon"
131,B003OB0IB8,AISIYS3D2EAOX,"Always being a fan of ramen as a quick and easy meal, finding it on amazon for a decent price and having it delivered to your door by the case is an amazing situation for anyone to find themselves in"
132,B003OB0IB8,A2DLRG3YX6A2ZU,"I must be a bit of a wuss, because this soup tastes to me how I imagine fire might taste"
132,B003OB0IB8,A2DLRG3YX6A2ZU,Typically I like spicy food if it has a good flavo
132,B003OB0IB8,A2DLRG3YX6A2ZU,I don't find this to be the case with this soup
132,B003OB0IB8,A2DLRG3YX6A2ZU,Any flavor is killed off by the burn
133,B003OB0IB8,A56HS2VNURVJ0,I really loved the spicy flavor these had
133,B003OB0IB8,A56HS2VNURVJ0,I found myself liking the broth more than the noodles which is usually the opposite
133,B003OB0IB8,A56HS2VNURVJ0,If you aren't used to the heat this might bother you and if you like hot hot foods this might not be enough
134,B003OB0IB8,AOTEC8KEH8JGN,"Got these on sale for roughly 25 cents per cup, which is half the price of my local grocery stores, plus they rarely stock the spicy flavors"
134,B003OB0IB8,AOTEC8KEH8JGN,These things are a GREAT snack for my office where time is constantly crunched and sometimes you can't escape for a real meal
134,B003OB0IB8,AOTEC8KEH8JGN,This is one of my favorite flavors of Instant Lunch and will be back to buy every time it goes on sale
135,B003OB0IB8,A1D0URD0AL237J,i have bought allot of different flavors and this happens to be one of my favorites and will be getting more soon
136,B003OB0IB8,A2BZNXMV0LC7OE,I love this flavor of ramen
136,B003OB0IB8,A2BZNXMV0LC7OE,I don't eat other flavors anymore because they taste too bland by comparison
136,B003OB0IB8,A2BZNXMV0LC7OE,"For the convenience of having it delivered to my home (I have prime, so I get it in two days and don't have to pay for the shipping), the price on amazon isn't bad at all, but it is still cheaper to run down and pick up a case of this at the grocery store"
137,B002SRYRE8,A198FU6P1BVUNZ,The BEST investment I've ever made for ginge
137,B002SRYRE8,A198FU6P1BVUNZ,It's unbelievable
137,B002SRYRE8,A198FU6P1BVUNZ,"It's fibrous like the real ginger, has that spicy kick to it, but it's perfect with the sugar - calms it down"
137,B002SRYRE8,A198FU6P1BVUNZ,It's very worth the $40 for 5lbs of it
137,B002SRYRE8,A198FU6P1BVUNZ,I'll be getting more soon - I use these as a topper for my ginger cupcakes and cookies :)
138,B002SRYRE8,A21E0OJ4DSKXNA,Delicious
138,B002SRYRE8,A21E0OJ4DSKXNA,I cannot get Australian ginger where I live
138,B002SRYRE8,A21E0OJ4DSKXNA,This compares favorably to Australian Ginger I've purchased in other cities
138,B002SRYRE8,A21E0OJ4DSKXNA,Now I can enjoy it without traveling
139,B002SRYRE8,A1FJJQA34W0F4K,I keep trying other brands
139,B002SRYRE8,A1FJJQA34W0F4K,cheaper brands
139,B002SRYRE8,A1FJJQA34W0F4K,Stupid me
139,B002SRYRE8,A1FJJQA34W0F4K,This ginger IS soooo worth the money
139,B002SRYRE8,A1FJJQA34W0F4K,"Tender, moist and never a let down"
140,B002SRYRE8,A20PK3OCKRRSA5,"My son has had acid reflux since birth and has been on every medication available with no improvement, Until an older gentleman came into his work place and told him about this product and I automatically ordered it for him"
140,B002SRYRE8,A20PK3OCKRRSA5,I was really not expecting any better results than the 1000 other things we have tried
140,B002SRYRE8,A20PK3OCKRRSA5,What a surprise
140,B002SRYRE8,A20PK3OCKRRSA5,He has not had any heartburn or symptoms since day 2 of starting eating one piece of this Ginger each morning
140,B002SRYRE8,A20PK3OCKRRSA5,He can now eat anything and actually enjoy it
140,B002SRYRE8,A20PK3OCKRRSA5,This product was a God send for him
140,B002SRYRE8,A20PK3OCKRRSA5,Thank you all for it
141,B001GVISJW,ARS5Q7LR6HWPG,I bought this for our office to give people something sweet to snack on
141,B001GVISJW,ARS5Q7LR6HWPG,Because it's bite size it's easier for people to grab a couple a pieces rather than an entire licorice stick
141,B001GVISJW,ARS5Q7LR6HWPG,My only complaint is that one of the bags broke open in shipping
142,B001GVISJW,A2YIO225BTKVPU,Twizzlers brand licorice is much better than that other well known brand
142,B001GVISJW,A2YIO225BTKVPU,If you can get these for $2 to $2
142,B001GVISJW,A2YIO225BTKVPU,50 a package with free s/h it's a good deal
142,B001GVISJW,A2YIO225BTKVPU,The black and cherry have good taste; but the strawberry taste was too delicate and barely there
143,B001GVISJW,A1ROND7G1QTOFY,I love these
143,B001GVISJW,A1ROND7G1QTOFY,very tasty
143,B001GVISJW,A1ROND7G1QTOFY,"Infact, I think I am addicted to them"
143,B001GVISJW,A1ROND7G1QTOFY,Buying them in packs of 6 bags - is very reasonable than going to Target and getting a bag
143,B001GVISJW,A1ROND7G1QTOFY,Savings are about a $1
143,B001GVISJW,A1ROND7G1QTOFY,00 a bag
143,B001GVISJW,A1ROND7G1QTOFY,I use subscribe and save on these and several other product
143,B001GVISJW,A1ROND7G1QTOFY,I love subscribe and save
144,B001GVISJW,A1Z54EM24Y40LL,"If you are looking for a less messy version of licorice for the children, then be sure to try these"
144,B001GVISJW,A1Z54EM24Y40LL,"They're soft, easy to chew, and they don't get your hands all sticky and gross in the car, in the summer, at the beach, etc"
144,B001GVISJW,A1Z54EM24Y40LL,We love all the flavos and sometimes mix these in with the chocolate to have a very nice snack
144,B001GVISJW,A1Z54EM24Y40LL,"Great item, great price too, highly recommend"
145,B001GVISJW,A281387UUS2IN5,"I might be mistaken, but it appears that the pieces in this bag were reduced in size"
145,B001GVISJW,A281387UUS2IN5,"If they did do that, it was doubtlessly done to make it appear that the buyer got a better deal, having so many pieces after all"
145,B001GVISJW,A281387UUS2IN5,The problem is that the pieces have to be a certain size in order to have enough flavor for your eating experience
145,B001GVISJW,A281387UUS2IN5,"As it is, you have to use 2 or 3 pieces to match the old piece size;  it is not the same"
146,B0017I8UME,A2NH6XPAZG881D,"Being a fan of Newman's Pineapple salsa for quite a while, I was looking for a comparable salsa"
146,B0017I8UME,A2NH6XPAZG881D,This is one of the best tasting salsas I've ever had
146,B0017I8UME,A2NH6XPAZG881D,My daughters love it too
146,B0017I8UME,A2NH6XPAZG881D,They don't like super chunky salsa and the Berry Mango has a nice smooth texture with small mango pieces
146,B0017I8UME,A2NH6XPAZG881D,"The salsa is not too sweet, just sweet enough and although it's mild, it has a nice little kick to it"
146,B0017I8UME,A2NH6XPAZG881D,"At this price, it's a steal"
147,B0017I8UME,AKX0RW482WAFD,"The SALSA smelled delicious, as I think it probably was - but, unfortunately, the person, at AMAZON, that is a packer (there is probably several) had very little ""stuffing"" to work with, especially on the bottoms"
147,B0017I8UME,AKX0RW482WAFD,"Therefore, the bottoms were broken on all three bottles"
147,B0017I8UME,AKX0RW482WAFD,As I reached for my computer; I was told NO RETURNS (cause it's a food item)
147,B0017I8UME,AKX0RW482WAFD,"I then looked for a CUSTOMER SERVICE tag; and I found ""none"" on their NEW FACE LIFT"
147,B0017I8UME,AKX0RW482WAFD,THEY SEEM TO BE PROUD OF THEIR NEW FACE LIFT BUT
147,B0017I8UME,AKX0RW482WAFD,THEY SHOULD AT LEAST HAVE A PLACE TO CONTACT THEM IN EMERGENCIES
147,B0017I8UME,AKX0RW482WAFD,"LIKE: I BUY A LOT OF ""STUFF"" AND IT ALL COMES IN STYROFOAM BOXES"
147,B0017I8UME,AKX0RW482WAFD,NEVER WOULD I SHIP THINGS<br />ESPECIALLY SALSA - IN A CARDBOARD BOX WITH JUST A STRIPE OF LARGE BUBBLE WRAP ON IT
147,B0017I8UME,AKX0RW482WAFD,"NO MATTER HOW MUCH THE CARRIER (FED EX) IS CAREFUL, IT'S GOING TO BREAK SOMEWHERE ALONG THE LINE"
147,B0017I8UME,AKX0RW482WAFD,ESPECIALLY IN AN ALL GLASS CONTAINER
147,B0017I8UME,AKX0RW482WAFD,BARBARA L
147,B0017I8UME,AKX0RW482WAFD,S
148,B0017I8UME,ATBE88PKKQTRA,This is one of the best salsas that I have found in a long time but stay away from the variety pack
148,B0017I8UME,ATBE88PKKQTRA,The other two that come with it are not worth your money
149,B0064KU9HO,AJFIH0DZYJF7T,These remind me of dog treats I made once using pumpkin and cinnamon
149,B0064KU9HO,AJFIH0DZYJF7T,They're kind of bland and not my favorite Back To Nature product
149,B0064KU9HO,AJFIH0DZYJF7T,But my finace really loves them so that's where the three stars come from
150,B0037ZFEW4,ABTKZKAWOK4DC,This is the best cornmeal
150,B0037ZFEW4,ABTKZKAWOK4DC,I made regular cornbread and hot water cornbread with this meal and both were outstanding
150,B0037ZFEW4,ABTKZKAWOK4DC,"Also fried some oysters with this meal, it gave them a great texture and flovo"
151,B00374XSVY,AC567LXSKDNC1,This is a fabulous marinade
151,B00374XSVY,AC567LXSKDNC1,"I love to use it for chicken, either baked in the oven OR on the grill"
151,B00374XSVY,AC567LXSKDNC1,"This has enough flavor & flair, I've even used it for dinner parties, only to receive rave reviews from my guests"
151,B00374XSVY,AC567LXSKDNC1,DEFINITELY worth the price
151,B00374XSVY,AC567LXSKDNC1,Super cheap and super easy
151,B00374XSVY,AC567LXSKDNC1,Love it
152,B00374XSVY,A2PW7DRW757OL0,Works with chicken fish beef or pork
152,B00374XSVY,A2PW7DRW757OL0,Fast easy and makes it taste excellent
152,B00374XSVY,A2PW7DRW757OL0,Plus buying in bulk is more than 50% off from box stores
153,B005P0HHGK,AISCBGJRPPZ5G,Got this for my brother who is on Jorge Cruise diet and decided to try one for myself
153,B005P0HHGK,AISCBGJRPPZ5G,It actually tastes pretty good
154,B002HQAXUW,A17ESTP5T7T1PH,These singles sell for $2
154,B002HQAXUW,A17ESTP5T7T1PH,50 - $3
154,B002HQAXUW,A17ESTP5T7T1PH,36 at the store for 1 box of 24 singles
154,B002HQAXUW,A17ESTP5T7T1PH,I'm not sure why Amazon is selling it for $9
154,B002HQAXUW,A17ESTP5T7T1PH,99 for a box of 24 singles
154,B002HQAXUW,A17ESTP5T7T1PH,"Hazelnut coffee creamer is my favorite, but truly this is not a good buy"
155,B000SV90J8,A1CY94Z8YWQV12,AWESOME
155,B000SV90J8,A1CY94Z8YWQV12,such a yummy flavor I got it as a healthy alternative to the desserts we normally eat and I am so glad that I did there are so many things you can do with Jello desserts and still have them taste good and be good for you
155,B000SV90J8,A1CY94Z8YWQV12,I will definitentally be purchasing this product again the flavor was so wonderful
156,B000SV90J8,A3OO3TXDSIJDHY,I went to 4 grocery stores looking for this flavor of Jello for my green tomato jam recipe and finally found it here
156,B000SV90J8,A3OO3TXDSIJDHY,This jello is wonderful
156,B000SV90J8,A3OO3TXDSIJDHY,"Evidently it's only carried in the stores during the summer but with harvest time in the Fall, I couldn't find it anywhere in town"
156,B000SV90J8,A3OO3TXDSIJDHY,This Jello tastes like watermelon and the jam recipe I made with it takes like watermelon jam
156,B000SV90J8,A3OO3TXDSIJDHY,Great made as regular Jello too
156,B000SV90J8,A3OO3TXDSIJDHY,Yummy
157,B0036VM05I,AUIVXYS8E4DEX,What a deal this is the healthiest salt you can use
157,B0036VM05I,AUIVXYS8E4DEX,This box should last our family the year no problem
157,B0036VM05I,AUIVXYS8E4DEX,Iodized sea salt will not raise your blood pressure as regular salt will
158,B0036VM05I,A335SFRERY214N,Perfect size sea salt for the table or the picnic basket
158,B0036VM05I,A335SFRERY214N,We love it
158,B0036VM05I,A335SFRERY214N,"Shakes well, no clumping and flows freely"
159,B000ITVLE2,A3NID9D9WMIV01,"span class=""tiny""> Length:: 0:26 Mins<br /><br /></span>The expiration date is 21 months from the day I bought this product"
159,B000ITVLE2,A3NID9D9WMIV01,"The tuna, tomato combination is delicious"
159,B000ITVLE2,A3NID9D9WMIV01,This is one of the many items I re-order on Amazon every month or so
159,B000ITVLE2,A3NID9D9WMIV01,"edit: added a short video, so you see what this combination looks like"
159,B000ITVLE2,A3NID9D9WMIV01,"I was wearing one of those headlamps, but I didn't do a good job focusing on the tuna"
159,B000ITVLE2,A3NID9D9WMIV01,"I should film it over, but it doesn't look like many people view this product anyway"
160,B000ITVLE2,A395S4RA1X7BFB,I've never heard of the SAFCOL brand before but I was tired of only trying the typical pouches; Starkist and Chicken of the Sea
160,B000ITVLE2,A395S4RA1X7BFB,I was really surprised as I thought it was a bit better than the other brands and with less seasoning
161,B000ITVLE2,ADL44P8Z4A3M5,"these are the best tasting tuna pack they make in my opinion - make a great on the go snack, and really satisfying with the tomato"
162,B000ITVLE2,A1K37I9HWF3SAI,I have always purchased Star-Kist tuna but thought I would try this brand for a change of pace
162,B000ITVLE2,A1K37I9HWF3SAI,"The taste of the tuna was not pleasant, too much basil and other spices for me"
163,B000ITVLE2,A6Y8N2GHDH0ZO,"I'm not familiar with the Safcol brand but being a tuna addict, gave this a shot"
163,B000ITVLE2,A6Y8N2GHDH0ZO,The tuna tastes like it's good quality but I found the tomato basil flavor to be a bit bland
163,B000ITVLE2,A6Y8N2GHDH0ZO,It's better than something plain but it didn't pack the punch I was hoping fo
163,B000ITVLE2,A6Y8N2GHDH0ZO,"It's still a great option for a low calorie, low fat meal"
164,B000ITVLE2,A5X6PJANY4XW4,I found it much tastier than the plain tuna pouches out there
164,B000ITVLE2,A5X6PJANY4XW4,"Excellent quality, and no need to 'dress it up'"
164,B000ITVLE2,A5X6PJANY4XW4,I put it the micro on about 20% power for 1 minute and Shazam
164,B000ITVLE2,A5X6PJANY4XW4,I believe a little heating brings out the flavo
165,B000ITVLE2,ARTBQH9WOZTIV,Seriously this product was as tasteless as they come
165,B000ITVLE2,ARTBQH9WOZTIV,There are much better tasting products out there but at 100 calories its better than a special k bar or cookie snack pack
165,B000ITVLE2,ARTBQH9WOZTIV,You just have to season it or combine it with something else to share the flavo
166,B003TQQKFQ,A2TUJ3MOKXZVYK,I read about pomegranate molasses so I had to try it
166,B003TQQKFQ,A2TUJ3MOKXZVYK,"I haven't made anything with it yet, just eaten a little bit at a time but WOW is it decadent"
166,B003TQQKFQ,A2TUJ3MOKXZVYK,"It's dark, syrupy, sour, and a little sweet"
166,B003TQQKFQ,A2TUJ3MOKXZVYK,A dab of this and I forget about dessert
166,B003TQQKFQ,A2TUJ3MOKXZVYK,It's just a really unique flavor with a pleasing metallic undertone
166,B003TQQKFQ,A2TUJ3MOKXZVYK,Yum
166,B003TQQKFQ,A2TUJ3MOKXZVYK,I'm going to try making fesenjan next :-)
167,B003TQQKFQ,A2QHQM3HHFUSHG,"Used this in Moroccan recipes, as a syrup in a brilliant mixed beverage and as a swirled topping on sliced oranges soaked in orange wate"
167,B003TQQKFQ,A2QHQM3HHFUSHG,"Wonderful, wonderful stuff"
168,B007B9J6G2,A34YK0ZTWOR858,"I don't know how long these sat on the back of a shelf somewhere, but they were so old that they wouldn't cook"
168,B007B9J6G2,A34YK0ZTWOR858,"I had to throw half of them out, because the skins were damaged, a clear sign of dried beans past their prime"
168,B007B9J6G2,A34YK0ZTWOR858,"I can't even return these or ask for a refund, because food is not returnable"
168,B007B9J6G2,A34YK0ZTWOR858,Will find a different brand to use
168,B007B9J6G2,A34YK0ZTWOR858,"For now, I have about fifty servings of beans to throw away"
169,B0064KO0BU,A34D61RQILOKIJ,"Besides being smaller than runts, they look the same and have the same consistency"
169,B0064KO0BU,A34D61RQILOKIJ,"Unfortunately, they taste nothing like banana runts"
169,B0064KO0BU,A34D61RQILOKIJ,nor do they even taste good
169,B0064KO0BU,A34D61RQILOKIJ,Yucky stuff
169,B0064KO0BU,A34D61RQILOKIJ,Trying to return with vendo
170,B0064KO0BU,AAV3AEI6YSYA2,"The item over all was fine, but the Banana Heads are not just like Banana Runts they are alot smalle"
170,B0064KO0BU,AAV3AEI6YSYA2,"Also when I received the item, the packaging was not great"
170,B0064KO0BU,AAV3AEI6YSYA2,The Banana Heads had come open during shipping and were all over the packing envelope
171,B0064KO0BU,A104Y49ZQ4CYJ2,I purchased as a giveaway for a baby shower with Jungle theme
171,B0064KO0BU,A104Y49ZQ4CYJ2,They worked out perfect for 25 small bags of candy
171,B0064KO0BU,A104Y49ZQ4CYJ2,I purchased 5#
171,B0064KO0BU,A104Y49ZQ4CYJ2,"If you want more than 25 small bags, I would purchase a larger bag"
172,B001IUKD76,A2KVCXTQVN18KI,I have drunk Ricore since my mother allowed be to drink caffeine
172,B001IUKD76,A2KVCXTQVN18KI,I love this stuff in milk
172,B001IUKD76,A2KVCXTQVN18KI,It's much smoother and tastier than instant coffee with milk
172,B001IUKD76,A2KVCXTQVN18KI,"I am French and live in the US,<br />and bring back boxes of Ricore at every opportunity"
172,B001IUKD76,A2KVCXTQVN18KI,Savora is another hidden gem you can bring<br />back
172,B001IUKD76,A2KVCXTQVN18KI,Check it out
173,B001IUKD76,A2K8UBI64T0BM8,I first had this drink when my mother brought it back with her from a visit to her home in Brittany France and thought it was delicious
173,B001IUKD76,A2K8UBI64T0BM8,"I wish it were a bit cheaper but other than that, I love this product"
174,B0081XN2HQ,A3HUV0ZQPXO3V7,"I couldn't wait to try the 8&#8243; Cinnamon Coffee Cake because it is made with fresh eggs, creamy sour cream, Madagascar Bourbon Vanilla and is topped and filled with cinnamon streusel"
174,B0081XN2HQ,A3HUV0ZQPXO3V7,This 8&#8243; Cinnamon Coffee Cake is available online for only $18
174,B0081XN2HQ,A3HUV0ZQPXO3V7,95
174,B0081XN2HQ,A3HUV0ZQPXO3V7,"Now, I have had my fair share of cinnamon coffee cakes, but, let me just tell you that the FantasiCakes Cinnamon Coffee Cake really ""takes the cake"" with size, price, quality and taste"
